Cycle,Direction,Time_ms,Encoder_Count,Target_Count
5,Extending,1380.024,8288,8273
5,Extending,1385.06,8288,8273
5,Extending,1390.012,8288,8273
5,Extending,1395.04,8288,8273
5,Extending,1400.072,8288,8273
5,Extending,1405.028,8288,8273
5,Extending,1410.064,8288,8273
5,Retracting,-10.0,8288,-59
5,Retracting,-5.0,8288,-59
5,Retracting,0.0,8288,-59
5,Retracting,5.204,8287,50
5,Retracting,10.056,8284,50
5,Retracting,15.032,8276,50
5,Retracting,20.048,8263,50
5,Retracting,25.008,8247,50
5,Retracting,30.04,8226,50
5,Retracting,35.0,8203,50
5,Retracting,40.008,8177,50
5,Retracting,45.072,8147,50
5,Retracting,50.04,8116,50
5,Retracting,55.056,8083,50
5,Retracting,60.052,8048,50
5,Retracting,65.008,8012,50
5,Retracting,70.044,7974,50
5,Retracting,75.052,7934,50
5,Retracting,80.02,7894,50
5,Retracting,85.0,7853,50
5,Retracting,90.068,7810,50
5,Retracting,95.008,7768,50
5,Retracting,100.04,7723,50
5,Retracting,105.052,7679,50
5,Retracting,110.032,7634,50
5,Retracting,115.004,7589,50
5,Retracting,120.072,7542,50
5,Retracting,125.068,7496,50
5,Retracting,130.0,7450,50
5,Retracting,135.0,7403,50
5,Retracting,140.004,7355,50
5,Retracting,145.028,7307,50
5,Retracting,150.0,7260,50
5,Retracting,155.012,7211,50
5,Retracting,160.06,7163,50
5,Retracting,165.024,7114,50
5,Retracting,170.072,7065,50
5,Retracting,175.044,7017,50
5,Retracting,180.032,6968,50
5,Retracting,185.02,6919,50
5,Retracting,190.0,6870,50
5,Retracting,195.056,6820,50
5,Retracting,200.036,6771,50
5,Retracting,205.024,6722,50
5,Retracting,210.032,6672,50
5,Retracting,215.02,6623,50
5,Retracting,220.02,6573,50
5,Retracting,225.02,6524,50
5,Retracting,230.0,6474,50
5,Retracting,235.072,6423,50
5,Retracting,240.08,6373,50
5,Retracting,245.072,6323,50
5,Retracting,250.0,6274,50
5,Retracting,255.072,6223,50
5,Retracting,260.0,6174,50
5,Retracting,265.0,6124,50
5,Retracting,270.016,6073,50
5,Retracting,275.024,6023,50
5,Retracting,280.036,5972,50
5,Retracting,285.06,5922,50
5,Retracting,290.004,5872,50
5,Retracting,295.008,5822,50
5,Retracting,300.032,5771,50
5,Retracting,305.044,5721,50
5,Retracting,310.072,5670,50
5,Retracting,315.024,5620,50
5,Retracting,320.036,5569,50
5,Retracting,325.056,5519,50
5,Retracting,330.004,5469,50
5,Retracting,335.028,5418,50
5,Retracting,340.044,5367,50
5,Retracting,345.068,5317,50
5,Retracting,350.016,5267,50
5,Retracting,355.048,5216,50
5,Retracting,360.076,5165,50
5,Retracting,365.024,5115,50
5,Retracting,370.048,5064,50
5,Retracting,375.076,5013,50
5,Retracting,380.028,4963,50
5,Retracting,385.056,4912,50
5,Retracting,390.004,4862,50
5,Retracting,395.028,4811,50
5,Retracting,400.04,4760,50
5,Retracting,405.0,4710,50
5,Retracting,410.08,4659,50
5,Retracting,415.016,4608,50
5,Retracting,420.048,4558,50
5,Retracting,425.076,4507,50
5,Retracting,430.024,4456,50
5,Retracting,435.056,4405,50
5,Retracting,440.024,4355,50
5,Retracting,445.052,4304,50
5,Retracting,450.004,4254,50
5,Retracting,455.02,4203,50
5,Retracting,460.044,4152,50
5,Retracting,465.072,4101,50
5,Retracting,470.024,4051,50
5,Retracting,475.052,3999,50
5,Retracting,480.02,3949,50
5,Retracting,485.028,3898,50
5,Retracting,490.056,3847,50
5,Retracting,495.016,3797,50
5,Retracting,500.048,3746,50
5,Retracting,505.076,3695,50
5,Retracting,510.024,3645,50
5,Retracting,515.052,3593,50
5,Retracting,520.024,3543,50
5,Retracting,525.052,3492,50
5,Retracting,530.004,3442,50
5,Retracting,535.024,3391,50
5,Retracting,540.052,3339,50
5,Retracting,545.02,3289,50
5,Retracting,550.044,3238,50
5,Retracting,555.072,3187,50
5,Retracting,560.024,3137,50
5,Retracting,565.052,3085,50
5,Retracting,570.02,3035,50
5,Retracting,575.044,2984,50
5,Retracting,580.072,2933,50
5,Retracting,585.016,2882,50
5,Retracting,590.064,2831,50
5,Retracting,595.012,2781,50
5,Retracting,600.044,2729,50
5,Retracting,605.072,2678,50
5,Retracting,610.04,2628,50
5,Retracting,615.06,2577,50
5,Retracting,620.008,2527,50
5,Retracting,625.024,2475,50
5,Retracting,630.052,2424,50
5,Retracting,635.02,2374,50
5,Retracting,640.044,2323,50
5,Retracting,645.072,2271,50
5,Retracting,650.1,2220,50
5,Retracting,655.0,2171,50
5,Retracting,660.016,2119,50
5,Retracting,665.044,2068,50
5,Retracting,670.004,2018,50
5,Retracting,675.028,1967,50
5,Retracting,680.052,1915,50
5,Retracting,685.02,1865,50
5,Retracting,690.044,1814,50
5,Retracting,695.072,1763,50
5,Retracting,700.04,1712,50
5,Retracting,705.064,1661,50
5,Retracting,710.004,1611,50
5,Retracting,715.028,1559,50
5,Retracting,720.056,1508,50
5,Retracting,725.024,1458,50
5,Retracting,730.052,1407,50
5,Retracting,735.02,1356,50
5,Retracting,740.044,1305,50
5,Retracting,745.076,1253,50
5,Retracting,750.044,1203,50
5,Retracting,755.064,1152,50
5,Retracting,760.016,1101,50
5,Retracting,765.064,1050,50
5,Retracting,770.012,1000,50
5,Retracting,775.04,948,50
5,Retracting,780.024,898,50
5,Retracting,785.052,847,50
5,Retracting,790.008,799,50
5,Retracting,795.024,749,50
5,Retracting,800.016,701,50
5,Retracting,805.004,653,50
5,Retracting,810.048,605,50
5,Retracting,815.02,559,50
5,Retracting,820.044,511,50
5,Retracting,825.0,466,50
5,Retracting,830.0,420,50
5,Retracting,835.056,374,50
5,Retracting,840.044,329,50
5,Retracting,845.04,284,50
5,Retracting,850.036,239,50
5,Retracting,855.008,200,50
5,Retracting,860.044,165,50
5,Retracting,865.064,136,50
5,Retracting,870.028,113,50
5,Retracting,875.028,95,50
5,Retracting,880.016,82,50
5,Retracting,885.024,73,50
5,Retracting,890.008,67,50
5,Retracting,895.04,61,50
5,Retracting,900.028,56,50
5,Retracting,905.02,51,50
5,Retracting,910.056,48,50
5,Retracting,915.008,45,50
5,Retracting,920.008,42,50
5,Retracting,925.004,41,50
5,Retracting,930.068,40,50
5,Retracting,935.0,40,50
5,Retracting,940.064,40,50
5,Retracting,945.068,40,50
5,Retracting,950.064,40,50
5,Retracting,955.064,40,50
5,Retracting,960.064,40,50
5,Retracting,965.056,40,50
5,Retracting,970.056,40,50
5,Retracting,975.056,40,50
5,Retracting,980.052,40,50
5,Retracting,985.052,40,50
5,Retracting,990.056,40,50
5,Retracting,995.052,40,50
5,Retracting,1000.056,40,50
5,Retracting,1005.02,40,50
5,Retracting,1010.052,40,50
5,Retracting,1015.024,40,50
5,Retracting,1020.064,40,50
5,Retracting,1025.032,40,50
5,Retracting,1030.0,40,50
5,Retracting,1035.032,40,50
5,Retracting,1040.004,40,50
5,Retracting,1045.04,40,50
5,Retracting,1050.076,40,50
5,Retracting,1055.036,40,50
5,Retracting,1060.008,40,50
5,Retracting,1065.04,40,50
5,Retracting,1070.004,40,50
5,Retracting,1075.04,40,50
5,Retracting,1080.0,40,50
5,Retracting,1085.032,40,50
5,Retracting,1090.0,40,50
5,Retracting,1095.028,40,50
5,Retracting,1100.068,40,50
5,Retracting,1105.036,40,50
5,Retracting,1110.004,40,50
5,Retracting,1115.04,40,50
5,Retracting,1120.004,40,50
5,Retracting,1125.04,40,50
5,Retracting,1130.0,40,50
5,Retracting,1135.028,40,50
5,Retracting,1140.068,40,50
5,Retracting,1145.04,40,50
5,Retracting,1150.004,40,50
5,Retracting,1155.04,40,50
5,Retracting,1160.0,40,50
5,Retracting,1165.032,40,50
5,Retracting,1170.076,40,50
5,Retracting,1175.028,40,50
5,Retracting,1180.064,40,50
5,Retracting,1185.032,40,50
5,Retracting,1190.0,40,50
5,Retracting,1195.032,40,50
5,Retracting,1200.0,40,50
5,Retracting,1205.032,40,50
5,Retracting,1210.0,40,50
5,Retracting,1215.032,40,50
5,Retracting,1220.076,40,50
5,Retracting,1225.04,40,50
5,Retracting,1230.0,40,50
5,Retracting,1235.032,40,50
5,Retracting,1240.0,40,50
5,Retracting,1245.032,40,50
5,Retracting,1250.0,40,50
5,Retracting,1255.032,40,50
5,Retracting,1260.004,40,50
5,Retracting,1265.032,40,50
5,Retracting,1270.004,40,50
5,Retracting,1275.04,40,50
5,Retracting,1280.004,40,50
5,Retracting,1285.048,40,50
5,Retracting,1290.012,40,50
5,Retracting,1295.056,40,50
5,Retracting,1300.024,40,50
5,Retracting,1305.064,40,50
5,Retracting,1310.024,40,50
5,Retracting,1315.068,40,50
5,Retracting,1320.036,40,50
5,Retracting,1325.004,40,50
5,Retracting,1330.04,40,50
5,Retracting,1335.0,40,50
5,Retracting,1340.032,40,50
5,Retracting,1345.008,40,50
5,Retracting,1350.036,40,50
5,Retracting,1355.004,40,50
5,Retracting,1360.04,40,50
5,Retracting,1365.004,40,50
5,Retracting,1370.04,40,50
5,Retracting,1375.0,40,50
5,Retracting,1380.032,40,50
5,Retracting,1385.0,40,50
5,Retracting,1390.032,40,50
